deals.id,deals.cat_id,deals.fee_curr_id,deals.name,deals.name2,deals.show_text,deals.wants,deals.used,deals.is_shop,deals.not_gifted,deals.url,deals.my_client,deals.icon,deals.img,deals.template_,deals.calcs_,deals.min_pay,deals.max_pay,deals.fee,deals.tax,deals.fee_min,deals.fee_max,deals.average_,deals.count_
69,9,2,Перевод на произвольные банковские реквизиты,Perevod na proizvolnye bankovskie rekvizity,<NULL>,231,False,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0420\u0435\u043a\u0432\u0438\u0437\u0438\u0442\u044b \u043f\u0435\u0440\u0435\u0432\u043e\u0434\u0430""}, {""l"": ""\u0411\u0430\u043d\u043a \u0432\u0437\u0438\u043c\u0430\u0435\u0442 %:"", ""n"": ""acc1""}, {""l"": ""\u041d\u0430\u0437\u0432\u0430\u043d\u0438\u0435 \u0431\u0430\u043d\u043a\u0430:"", ""n"": ""acc2""}, {""l"": ""\u0413\u043e\u0440\u043e\u0434 \u0431\u0430\u043d\u043a\u0430:"", ""n"": ""acc3""}, {""l"": ""\u0411\u0418\u041a \u0431\u0430\u043d\u043a\u0430:"", ""n"": ""acc4""}, {""l"": ""\u041a\u043e\u0440\u0440\u0435\u0441\u043f\u043e\u043d\u0434\u0435\u043d\u0442\u0441\u043a\u0438\u0439 \u0441\u0447\u0435\u0442 \u0431\u0430\u043d\u043a\u0430:"", ""n"": ""acc5""}, {""l"": ""\u041f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044c:"", ""n"": ""acc6""}, {""l"": ""\u0420\u0430\u0441\u0447\u0435\u0442\u043d\u044b\u0439 \u0441\u0447\u0435\u0442:"", ""n"": ""acc7""}, {""l"": ""\u0418\u041d\u041d \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc8""}, {""l"": ""\u041a\u041f\u041f \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc9""}, {""l"": ""\u041d\u0430\u0437\u043d\u0430\u0447\u0435\u043d\u0438\u0435 \u043f\u043b\u0430\u0442\u0435\u0436\u0430, \u043d\u0430\u0438\u043c\u0435\u043d\u043e\u0432\u0430\u043d\u0438\u0435 \u0442\u043e\u0432\u0430\u0440\u0430, \u0432\u044b\u043f\u043e\u043b\u043d\u0435\u043d\u043d\u044b\u0445 \u0440\u0430\u0431\u043e\u0442, \u043e\u043a\u0430\u0437\u0430\u043d\u043d\u044b\u0445 \u0443\u0441\u043b\u0443\u0433, N \u0438 \u0434\u0430\u0442\u044b \u0442\u043e\u0432\u0430\u0440\u043d\u044b\u0445 \u0434\u043e\u043a\u0443\u043c\u0435\u043d\u0442\u043e\u0432, \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u043e\u0432, \u041d\u0414\u0421: (\u0412\u043d\u0438\u043c\u0430\u043d\u0438\u0435! \u0414\u043e\u043f\u0443\u0441\u0442\u0438\u043c\u043e\u0435 \u043a\u043e\u043b\u0438\u0447\u0435\u0441\u0442\u0432\u043e \u0432\u0432\u043e\u0434\u0438\u043c\u044b\u0445 \u0441\u0438\u043c\u0432\u043e\u043b\u043e\u0432 160)"", ""n"": ""acc10""}, {""l"": ""\u0418\u043d\u0444\u043e\u0440\u043c\u0430\u0446\u0438\u044f \u043e \u043f\u043b\u0430\u0442\u0435\u043b\u044c\u0449\u0438\u043a\u0435 \u0432 \u0441\u0438\u0441\u0442\u0435\u043c\u0435 \u042f\u043d\u0434\u0435\u043a\u0441.\u0414\u0435\u043d\u044c\u0433\u0438""}, {""l"": ""\u0424\u0430\u043c\u0438\u043b\u0438\u044f:"", ""n"": ""acc11""}, {""l"": ""\u0418\u043c\u044f:"", ""n"": ""acc12""}, {""l"": ""\u041e\u0442\u0447\u0435\u0441\u0442\u0432\u043e:"", ""n"": ""acc13""}, {""l"": ""\u0421\u0435\u0440\u0438\u044f \u0438 \u043d\u043e\u043c\u0435\u0440 \u043f\u0430\u0441\u043f\u043e\u0440\u0442\u0430:"", ""n"": ""acc14""}, {""l"": ""Email \u0434\u043b\u044f \u0441\u0432\u044f\u0437\u0438:"", ""n"": ""acc15""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
70,1,2,Зуммер,Zummer,<NULL>,114,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
71,1,2,XXLINE telecommunications,XXLINE telecommunications,<NULL>,115,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
72,3,2,МТС (Россия),MTS (Rossiya),<NULL>,548,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:""}, {""l"": "" (381)"", ""n"": ""acc1""}, {""l"": "" (1234567)"", ""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,2.25806452,31
73,3,2,МегаФон Столичный филиал,MegaFon Stolichnyy filial,<NULL>,289,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:""}, {""l"": "" (926)"", ""n"": ""acc1""}, {""l"": "" (1234567)"", ""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,28.85714286,7
74,3,2,МегаФон (Россия),MegaFon (Rossiya),<NULL>,424,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:""}, {""l"": "" (921)"", ""n"": ""acc1""}, {""l"": "" (1234567)"", ""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,52.65466667,18
75,3,2,МегаФон Сибирский филиал,MegaFon Sibirskiy filial,<NULL>,251,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430""}, {""l"": "" (923)"", ""n"": ""acc1""}, {""l"": "" (1234567)"", ""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
76,3,2,МегаФон-Центр (Северный филиал),MegaFon-Centr (Severnyy filial),<NULL>,244,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430""}, {""n"": ""acc1""}, {""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
77,3,2,Билайн (Россия),Bilayn (Rossiya),<NULL>,341,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:""}, {""l"": "" (903)"", ""n"": ""acc1""}, {""l"": "" (1234567)"", ""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
78,1,2,Скай Линк Москва,Skay Link Moskva,<NULL>,101,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:""}, {""l"": "" (901(495))"", ""n"": ""acc1""}, {""l"": "" (1234567)"", ""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
79,1,2,Московская Сотовая,Moskovskaya Sotovaya,<NULL>,98,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041a\u043e\u0434 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:"", ""n"": ""acc1""}, {""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:"", ""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
80,3,2,ВладТелеком (Скай Линк),VladTelekom (Skay Link),<NULL>,308,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:""}, {""l"": "" (901)"", ""n"": ""acc1""}, {""l"": "" (1234567)"", ""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
81,3,2,МегаФон Кавказский филиал,MegaFon Kavkazskiy filial,<NULL>,240,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:""}, {""l"": "" (928)"", ""n"": ""acc1""}, {""l"": "" (1234567)"", ""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
82,1,2,Corbina telecom,Corbina telecom,<NULL>,277,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
83,1,2,СМАРТС Иваново-GSM,SMARTS Ivanovo-GSM,<NULL>,99,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:""}, {""l"": "" (902/908)"", ""n"": ""acc1""}, {""l"": "" (1234567)"", ""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
84,9,2,"Перевод на карточный счет Сirrus Maestro, банка «Т","Perevod na kartochnyy schet Sirrus Maestro, banka ",<NULL>,203,False,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041e\u0442\u0434\u0435\u043b\u0435\u043d\u0438\u0435 \u0431\u0430\u043d\u043a\u0430"", ""n"": ""acc1""}, {""l"": ""\u0424\u0430\u043c\u0438\u043b\u0438\u044f \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc2""}, {""l"": ""\u0418\u043c\u044f \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc3""}, {""l"": ""\u041e\u0442\u0447\u0435\u0441\u0442\u0432\u043e \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc4""}, {""l"": ""\u0418\u041d\u041d \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc5""}, {""l"": ""\u041a\u041f\u041f \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc6""}, {""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0431\u0430\u043d\u043a\u043e\u0432\u0441\u043a\u043e\u0433\u043e \u0441\u0447\u0435\u0442\u0430:"", ""n"": ""acc7""}, {""l"": ""\u0418\u043d\u0444\u043e\u0440\u043c\u0430\u0446\u0438\u044f \u043e \u043f\u043b\u0430\u0442\u0435\u043b\u044c\u0449\u0438\u043a\u0435 \u0432 \u0441\u0438\u0441\u0442\u0435\u043c\u0435 \u042f\u043d\u0434\u0435\u043a\u0441.\u0434\u0435\u043d\u044c\u0433\u0438""}, {""l"": ""\u0424\u0430\u043c\u0438\u043b\u0438\u044f:"", ""n"": ""acc9""}, {""l"": ""\u0418\u043c\u044f:"", ""n"": ""acc10""}, {""l"": ""\u041e\u0442\u0447\u0435\u0441\u0442\u0432\u043e:"", ""n"": ""acc11""}, {""l"": ""\u0421\u0435\u0440\u0438\u044f \u0438 \u043d\u043e\u043c\u0435\u0440 \u043f\u0430\u0441\u043f\u043e\u0440\u0442\u0430:"", ""n"": ""acc12""}, {""l"": ""Email \u0434\u043b\u044f \u0441\u0432\u044f\u0437\u0438:"", ""n"": ""acc13""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
85,1,2,Перевод на карточные счета STB/Maestro Сirrus/Maes,Perevod na kartochnye scheta STB/Maestro Sirrus/Ma,<NULL>,104,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041e\u0442\u0434\u0435\u043b\u0435\u043d\u0438\u0435 \u0431\u0430\u043d\u043a\u0430"", ""n"": ""acc1""}, {""l"": ""\u0424\u0430\u043c\u0438\u043b\u0438\u044f \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc2""}, {""l"": ""\u0418\u043c\u044f \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc3""}, {""l"": ""\u041e\u0442\u0447\u0435\u0441\u0442\u0432\u043e \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc4""}, {""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc5""}, {""l"": """", ""n"": ""acc6""}, {""l"": """", ""n"": ""acc7""}, {""l"": """", ""n"": ""acc8""}, {""l"": ""\u0418\u043d\u0444\u043e\u0440\u043c\u0430\u0446\u0438\u044f \u043e \u043f\u043b\u0430\u0442\u0435\u043b\u044c\u0449\u0438\u043a\u0435 \u0432 \u0441\u0438\u0441\u0442\u0435\u043c\u0435 \u042f\u043d\u0434\u0435\u043a\u0441.\u0434\u0435\u043d\u044c\u0433\u0438""}, {""l"": ""\u0424\u0430\u043c\u0438\u043b\u0438\u044f:"", ""n"": ""acc10""}, {""l"": ""\u0418\u043c\u044f:"", ""n"": ""acc11""}, {""l"": ""\u041e\u0442\u0447\u0435\u0441\u0442\u0432\u043e:"", ""n"": ""acc12""}, {""l"": ""\u0421\u0435\u0440\u0438\u044f \u0438 \u043d\u043e\u043c\u0435\u0440 \u043f\u0430\u0441\u043f\u043e\u0440\u0442\u0430:"", ""n"": ""acc13""}, {""l"": ""E-mail \u0434\u043b\u044f \u0441\u0432\u044f\u0437\u0438:"", ""n"": ""acc14""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
86,1,2,ВекторНет,VektorNet,<NULL>,121,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
87,1,2,Махаон,Mahaon,<NULL>,93,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
88,1,2,Ucard,Ucard,<NULL>,106,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
89,1,2,Unicard,Unicard,<NULL>,115,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
90,3,2,ТС Телеком,TS Telekom,<NULL>,264,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
91,1,2,Виртуальные карты Трансинфосеть (TSI),Virtualnye karty Transinfoset (TSI),<NULL>,102,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
92,1,2,Траст ИнТел,Trast InTel,<NULL>,114,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
93,1,2,Конекта,Konekta,<NULL>,96,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
94,3,2,ТензорТелеком,TenzorTelekom,<NULL>,246,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
95,3,2,Телемост со всем миром,Telemost so vsem mirom,<NULL>,264,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
96,1,2,TARIO,TARIO,<NULL>,117,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
97,1,2,STELT.Card,STELT.Card,<NULL>,121,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
98,3,2,Стелком,Stelkom,,232,True,False,False,,False,,,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
99,1,2,Скорая Юридическая Помощь ON LINE,Skoraya Yuridicheskaya Pomosh ON LINE,<NULL>,79,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
100,1,2,СМ Технолоджи,SM Tehnolodzhi,<NULL>,96,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
101,1,2,SMSmail,SMSmail,<NULL>,200,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
103,3,2,Русинком,Rusinkom,,235,True,False,False,,False,,,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
104,3,2,Роскомсвязь,Roskomsvyaz,<NULL>,266,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
105,1,2,ТЕХНО-Р,TEHNO-R,<NULL>,92,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
106,1,2,РУСТЕЛ,RUSTEL,<NULL>,88,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
107,1,2,РОСНЕТ,ROSNET,<NULL>,95,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
108,1,2,"Стрим, Стрим ТВ","Strim, Strim TV",<NULL>,103,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041b\u0438\u0446\u0435\u0432\u043e\u0439 \u0441\u0447\u0435\u0442:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
109,3,2,Билайн WiFi,Bilayn WiFi,<NULL>,261,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0418\u043c\u044f \u043f\u043e\u043b\u044c\u0437\u043e\u0432\u0430\u0442\u0435\u043b\u044f \u0438\u043b\u0438 \u043d\u043e\u043c\u0435\u0440 \u0441\u0447\u0435\u0442\u0430: (\u0432 \u0444\u043e\u0440\u043c\u0430\u0442\u0435 username@goldenwifi.ru \u0438\u043b\u0438 username@beelinewifi.ru)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
110,1,2,Космос-ТВ,Kosmos-TV,<NULL>,105,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043a\u043b\u0438\u0435\u043d\u0442\u0430 (\u043e\u0442 3 \u0434\u043e 9 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
111,1,2,Ринотел,Rinotel,<NULL>,101,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
112,1,2,RiNet: виртуальные карты,RiNet: virtualnye karty,<NULL>,212,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
113,3,2,КомИнТел (Санкт-Петербург),KomInTel (Sankt-Peterburg),,229,True,False,False,,False,,,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
114,1,2,Relline,Relline,<NULL>,200,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
115,3,2,Рэйс Телеком,Reys Telekom,<NULL>,253,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
116,1,2,ПетерСтар Wi-Fi,PeterStar Wi-Fi,<NULL>,96,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u044b\u0431\u0435\u0440\u0438\u0442\u0435 \u043d\u043e\u043c\u0438\u043d\u0430\u043b \u043a\u0430\u0440\u0442\u044b:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
